action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,noir,history,horror,musical,mystery,romance,sci fi,short Film,sport,superhero,thriller,war,western,wikipedia_movie_id,mean_male_actor_age,mean_female_actor_age,average_number_of_films_actors_played_in,percent_female_cast,compound,experiment_scientist_power_creature,body_vampire_child_night,money_steal_prisoner_bank_drug,team_game_coach_player,ship_alien_earth_attack,murder_police_gang_fight_crime,agent_shoot_military_bomb,band_family_show_music_dream,family_father_mother_daughter_wedding,home_school_night_parent_party_decide,escape_camp_attack_truck,movie_woman_play_character_role,averageRating,movie_release_date
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24631652,30.333333333333332,29.5,3.857142857142857,0.5714285714285714,0.2023,0.5194439888000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38795098662376404,5.5,2007.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5853629,40.68817498246853,34.75740314880939,12.541714947032604,0.34507786710242655,-0.6808,0.0,0.09949199855327606,0.10830800235271454,0.02707899920642376,0.0,0.0,0.0,0.0,0.0,0.7610520124435425,0.0,0.0,3.7,2004.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6581470,33.0,26.0,2.5,0.5,0.967,0.0,0.15118500590324402,0.0,0.0,0.0,0.0,0.0,0.5370709896087646,0.0,0.3008680045604706,0.0,0.0,6.6,1997.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24815671,69.0,57.6,15.0,0.8333333333333334,0.9022,0.1336670070886612,0.0,0.0,0.0,0.0,0.0,0.0,0.8022050261497498,0.0,0.0,0.0,0.0,5.9,2007.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329751,41.0,25.5,10.625,0.25,0.5341,0.0,0.0,0.0,0.0,0.0,0.5947920083999634,0.0,0.0,0.0,0.0,0.3731060028076172,0.0,6.5,1993.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20629940,40.4,42.75,11.11111111111111,0.4444444444444444,0.7398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37633100152015686,0.6097699999809265,0.0,0.0,6.0,2009.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199617,36.0,23.0,15.0,0.4,-0.836,0.0,0.9294679760932922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2006.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22364213,40.68817498246853,34.75740314880939,12.541714947032604,0.34507786710242655,-0.7351,0.08197099715471268,0.0,0.0,0.0,0.0,0.1684260070323944,0.0,0.0,0.29217401146888733,0.0,0.4457260072231293,0.0,8.2,2007.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8417343,24.875,25.333333333333332,7.5,0.25,0.9485,0.0,0.0,0.0,0.35968801379203796,0.0,0.0,0.0,0.39314401149749756,0.0,0.0,0.0,0.2344519942998886,4.6,2001.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1592736,25.0,34.75740314880939,12.0,0.0,0.9169,0.0,0.0,0.3457280099391937,0.0,0.0,0.14593300223350525,0.0,0.0,0.0,0.24000899493694305,0.0,0.24926599860191345,6.4,2003.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14728039,49.0,24.4,6.083333333333333,0.4166666666666667,0.9889,0.0,0.0,0.0,0.2862119972705841,0.0,0.0,0.0,0.0,0.5341020226478577,0.17286500334739685,0.0,0.0,6.9,2007.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4605171,39.72727272727273,21.5,14.0,0.35294117647058826,0.9625,0.0,0.0,0.0,0.0,0.0,0.12759099900722504,0.0,0.0,0.0,0.4772169888019562,0.3892360031604767,0.0,6.0,1994.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2542946,30.727272727272727,34.75740314880939,14.909090909090908,0.0,-0.9976,0.0,0.0,0.0,0.0,0.0325080007314682,0.0,0.7973989844322205,0.020486999303102493,0.010324999690055847,0.13632799685001373,0.0,0.0,7.0,1998.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12048544,24.5,34.75740314880939,1.0,0.0,-0.8074,0.264614999294281,0.5531430244445801,0.0,0.0,0.0,0.14813800156116486,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30575,39.833333333333336,37.0,26.0,0.14285714285714285,-0.9716,0.42786699533462524,0.0,0.0,0.0,0.14397500455379486,0.0,0.344200998544693,0.0,0.0,0.0,0.0,0.08088299632072449,8.0,1995.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4788925,37.5,25.0,7.0,0.42857142857142855,0.9904,0.13434800505638123,0.0,0.015203000046312809,0.11215800046920776,0.0,0.0,0.0,0.24786099791526794,0.035314999520778656,0.21149100363254547,0.0,0.2408439964056015,5.5,2005.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706860,46.083333333333336,33.0,20.375,0.25,0.8885,0.119657002389431,0.0,0.0,0.030427999794483185,0.0,0.0,0.05542000010609627,0.38065600395202637,0.0,0.25630098581314087,0.0,0.14895999431610107,7.4,1997.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282593,56.0,26.666666666666668,6.0,0.75,0.8261,0.0,0.12371700257062912,0.0,0.0,0.0,0.0,0.0,0.06257600337266922,0.0,0.7153639793395996,0.09495499730110168,0.0,6.6,1995.0
