action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,noir,history,horror,musical,mystery,romance,sci fi,short Film,sport,superhero,thriller,war,western,wikipedia_movie_id,mean_male_actor_age,mean_female_actor_age,average_number_of_films_actors_played_in,percent_female_cast,compound,experiment_scientist_power_creature,body_vampire_child_night,money_steal_prisoner_bank_drug,team_game_coach_player,ship_alien_earth_attack,murder_police_gang_fight_crime,agent_shoot_military_bomb,band_family_show_music_dream,family_father_mother_daughter_wedding,home_school_night_parent_party_decide,escape_camp_attack_truck,movie_woman_play_character_role,averageRating,movie_release_date
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33559533,35.333333333333336,33.666666666666664,59.833333333333336,0.5,-0.0258,0.0,0.22831900417804718,0.0,0.14244000613689423,0.0,0.1714480072259903,0.0,0.0,0.4243769943714142,0.0,0.0,0.0,4.2,1993.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172156,39.4,43.333333333333336,59.38461538461539,0.23076923076923078,-0.9947,0.0,0.0,0.0,0.03814699873328209,0.0,0.6002050042152405,0.0,0.0,0.3567039966583252,0.0,0.0,0.0,,1989.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23454846,32.75,26.0,51.0,0.2,0.7409,0.0,0.0,0.0,0.0,0.0,0.6162220239639282,0.0,0.0,0.14263999462127686,0.23056499660015106,0.0,0.0,,2002.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24282238,45.8,16.0,100.33333333333333,0.16666666666666666,-0.2263,0.5049830079078674,0.0,0.0,0.35691601037979126,0.0,0.1146479994058609,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1998.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15698879,32.0,21.0,14.0,0.5,0.9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407379984855652,0.0,0.0,0.0,0.6102290153503418,,2008.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20018854,40.31408371066946,28.0,7.0,1.0,-0.9684,0.12476299703121185,0.0,0.0,0.2271299958229065,0.0,0.12470900267362595,0.14670699834823608,0.1499740034341812,0.0,0.20887599885463715,0.0,0.015811000019311905,5.6,2007.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10594195,33.6,38.5,31.428571428571427,0.2857142857142857,0.9741,0.0,0.0,0.0,0.5511450171470642,0.0,0.0,0.0,0.0,0.1365399956703186,0.29936501383781433,0.0,0.0,,1983.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29024029,21.0,28.245886708320914,92.0,0.0,0.8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26651498675346375,0.6501250267028809,0.0,0.0,0.0,,1982.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11220896,42.833333333333336,21.0,78.28571428571429,0.14285714285714285,0.5994,0.0,0.0,0.022475000470876694,0.16477499902248383,0.0,0.39496999979019165,0.41251400113105774,0.0,0.0,0.0,0.0,0.0,5.5,2006.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678161,37.333333333333336,28.245886708320914,78.66666666666667,0.0,-0.6956,0.0,0.0,0.0,0.0,0.0,0.6151940226554871,0.0,0.0,0.3602690100669861,0.0,0.0,0.0,6.7,1996.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7082486,47.0,24.0,33.75,0.375,0.9331,0.0,0.0,0.0,0.0,0.0,0.38089901208877563,0.0,0.05116000026464462,0.34641900658607483,0.2177879959344864,0.0,0.0,7.5,2007.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20694087,45.0,21.5,34.75,0.25,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.037438999861478806,0.0,0.25005900859832764,0.7087410092353821,0.0,0.0,5.6,2009.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23435357,40.166666666666664,37.5,39.4,0.4,0.8433,0.0,0.6059510111808777,0.0,0.0,0.0,0.0,0.0,0.08115000277757645,0.30712801218032837,0.0,0.0,0.0,3.7,2009.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27064671,38.6,28.0,56.0,0.16666666666666666,-0.7783,0.0,0.15355199575424194,0.0,0.0,0.0,0.0,0.0,0.5306370258331299,0.0,0.0,0.0,0.29160401225090027,,2010.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1094668,45.4,20.5,35.57142857142857,0.2857142857142857,-0.9981,0.0,0.32610800862312317,0.0,0.0,0.0,0.200204998254776,0.05146300047636032,0.016466999426484108,0.1865130066871643,0.0,0.0,0.21623000502586365,,2001.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26283021,40.31408371066946,28.245886708320914,45.40262486578958,0.35212718731890175,0.9852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892799973487854,0.6991369724273682,0.0,0.0,,2010.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21132951,22.0,28.245886708320914,88.0,0.0,-0.9942,0.0,0.0,0.22391100227832794,0.0,0.2685590088367462,0.42280998826026917,0.0,0.0,0.07876099646091461,0.0,0.0,0.0,8.0,1988.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876902,35.666666666666664,20.0,42.25,0.25,-0.9941,0.03282599896192551,0.20189300179481506,0.0,0.0,0.0,0.38492700457572937,0.0,0.0,0.0,0.1251560002565384,0.0,0.2518630027770996,,1983.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889964,38.75,15.0,60.6,0.2,0.9898,0.0,0.0,0.0,0.0,0.0,0.4999369978904724,0.0,0.0,0.14760300517082214,0.3472079932689667,0.0,0.0,,1990.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29004995,32.0,21.0,3.6666666666666665,0.3333333333333333,0.9943,0.1436379998922348,0.0,0.0,0.021556999534368515,0.0,0.0,0.0,0.0,0.3807480037212372,0.40617600083351135,0.0,0.04436200112104416,7.2,2010.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8437284,41.0,25.714285714285715,30.75,0.5833333333333334,-0.7391,0.0,0.0,0.762395977973938,0.22092999517917633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2007.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923472,48.0,19.5,40.57142857142857,0.2857142857142857,0.9354,0.052751000970602036,0.0,0.0,0.1130329966545105,0.0,0.4162909984588623,0.0,0.0,0.26914700865745544,0.0,0.0,0.13338300585746765,2.4,2005.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8889869,50.142857142857146,33.75,33.90909090909091,0.36363636363636365,0.9944,0.0,0.0,0.04251199960708618,0.16470199823379517,0.0,0.0,0.0,0.38501501083374023,0.0,0.0,0.0,0.40116798877716064,6.1,2007.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8743599,43.333333333333336,22.0,56.57142857142857,0.14285714285714285,-0.9659,0.0,0.0,0.0,0.0,0.0,0.2881920039653778,0.18617400527000427,0.0,0.0725179985165596,0.0,0.44650799036026,0.0,,1995.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7566281,40.75,26.0,38.6,0.2,-0.9793,0.0,0.0,0.0,0.0,0.0,0.6110759973526001,0.22879600524902344,0.0,0.14037099480628967,0.0,0.0,0.0,6.2,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28066754,55.5,35.0,61.0,0.2,-0.9984,0.13076099753379822,0.09061899781227112,0.0,0.0,0.0,0.327657014131546,0.09559199959039688,0.0,0.35265401005744934,0.0,0.0,0.0,7.8,2000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26876259,36.0,24.0,47.666666666666664,0.3333333333333333,-0.9734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25886398553848267,0.5670300126075745,0.0,0.11061599850654602,0.048920001834630966,,1988.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26013008,36.666666666666664,24.5,51.8,0.4,-0.9942,0.0,0.0,0.0,0.0,0.0,0.45772498846054077,0.0,0.0,0.5219399929046631,0.0,0.0,0.0,,1993.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28275468,40.31408371066946,28.245886708320914,45.40262486578958,0.35212718731890175,0.9661,0.0,0.0,0.015310999937355518,0.08318600058555603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817470073699951,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28350035,23.0,40.0,24.333333333333332,0.6666666666666666,-0.8852,0.23856300115585327,0.0,0.0,0.22558900713920593,0.0,0.11962100118398666,0.0,0.0,0.39820000529289246,0.0,0.0,0.0,,1984.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17884388,41.0,29.0,16.5,0.5,0.7269,0.0,0.0,0.0,0.05987099930644035,0.0,0.0,0.0,0.20490799844264984,0.37971898913383484,0.0,0.0,0.34033599495887756,,2008.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32098888,39.0,28.333333333333332,48.42857142857143,0.42857142857142855,0.6124,0.020836999639868736,0.0208359993994236,0.020836999639868736,0.020836999639868736,0.0208359993994236,0.020836999639868736,0.020836999639868736,0.020836999639868736,0.020836999639868736,0.020836999639868736,0.0208359993994236,0.770796000957489,,1985.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6426246,34.5,31.0,31.2,0.6,0.7767,0.0,0.0,0.0,0.014829999767243862,0.0,0.0,0.0,0.0,0.25701600313186646,0.7240070104598999,0.0,0.0,,2002.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23593226,45.5,50.0,43.0,0.2,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471319913864136,0.3532019853591919,0.0,0.19113700091838837,,2009.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29865278,40.857142857142854,24.0,75.125,0.125,-0.9969,0.0,0.0,0.129611998796463,0.03883900120854378,0.26660001277923584,0.21739700436592102,0.0,0.0,0.0,0.34464800357818604,0.0,0.0,6.1,1992.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35790655,30.5,51.0,62.0,0.3333333333333333,0.25,0.0,0.4557180106639862,0.0,0.48870599269866943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26206182,40.31408371066946,28.245886708320914,45.40262486578958,0.35212718731890175,-0.9836,0.0,0.0,0.0,0.0,0.0,0.2600809931755066,0.0,0.0,0.5568850040435791,0.0,0.0,0.16669900715351105,5.8,2003.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14602109,40.31408371066946,28.0,37.0,1.0,0.9403,0.0,0.0,0.0,0.43536099791526794,0.0,0.0,0.0,0.20118500292301178,0.0,0.24444599449634552,0.0,0.10919900238513947,,2004.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29381531,49.0,28.245886708320914,189.0,0.0,-0.91,0.0,0.273144006729126,0.0,0.0,0.0,0.6626899838447571,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19898489,48.833333333333336,32.666666666666664,44.0,0.3333333333333333,0.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556549906730652,0.20494599640369415,0.0,0.0,0.018518999218940735,,1985.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966576,42.5,21.0,41.0,0.25,-0.9857,0.38181498646736145,0.0,0.0,0.0,0.0,0.1535709947347641,0.0,0.0,0.46000999212265015,0.0,0.0,0.0,,1997.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6768793,39.125,26.8,38.92307692307692,0.38461538461538464,0.9958,0.0,0.0,0.0,0.04406299814581871,0.0,0.0,0.0,0.0,0.6521810293197632,0.2955020070075989,0.0,0.0,5.5,1999.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5177364,37.25,28.5,48.666666666666664,0.3333333333333333,-0.9705,0.0,0.0,0.0,0.05914299935102463,0.0,0.1899469941854477,0.0,0.0,0.5096009969711304,0.0,0.0,0.22579200565814972,,2002.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23703779,42.8,27.0,59.285714285714285,0.2857142857142857,-0.8537,0.0,0.0,0.3551439940929413,0.0,0.0,0.2109290063381195,0.0,0.0,0.0,0.42364299297332764,0.0,0.0,7.5,1988.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9650057,25.0,22.0,43.5,0.5,0.8689,0.0,0.0,0.0,0.0,0.0,0.16909900307655334,0.0,0.0,0.8056409955024719,0.0,0.0,0.0,6.9,1999.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26306593,52.0,46.0,29.285714285714285,0.5714285714285714,-0.6428,0.0,0.030316000804305077,0.0,0.0,0.03246600180864334,0.0,0.0,0.0,0.35929399728775024,0.43293601274490356,0.0,0.1377740055322647,4.1,2010.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22021525,45.0,27.0,29.6,0.2,-0.9524,0.0,0.18069800734519958,0.06559500098228455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16105900704860687,0.5679320096969604,,2010.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26614442,49.0,40.0,50.0,0.5,-0.802,0.0,0.0,0.0,0.0,0.0,0.5036050081253052,0.0,0.0,0.0,0.0,0.0,0.45252200961112976,,2009.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6701473,40.0,21.0,49.6,0.4,-0.9555,0.0,0.0,0.0,0.0,0.0,0.5506299734115601,0.0,0.0,0.41730600595474243,0.0,0.0,0.0,,2001.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635024,29.0,43.666666666666664,43.285714285714285,0.42857142857142855,-0.963,0.0,0.0,0.2200780063867569,0.0,0.0,0.1827870011329651,0.15007799863815308,0.0,0.1223519966006279,0.3209640085697174,0.0,0.0,8.6,1990.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29574385,45.57142857142857,27.0,36.2,0.3,0.2162,0.0,0.0,0.0,0.0,0.0,0.6609870195388794,0.0,0.0,0.17297300696372986,0.0,0.15777799487113953,0.0,7.0,1985.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7334748,35.8,20.0,79.0,0.16666666666666666,0.925,0.0,0.0,0.0,0.060506999492645264,0.0,0.0,0.0,0.0,0.9296830296516418,0.0,0.0,0.0,,1995.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6767900,20.0,27.5,30.666666666666668,0.6666666666666666,0.936,0.0,0.0,0.0,0.06725899875164032,0.0,0.0,0.0,0.1452610045671463,0.14382199943065643,0.2793020009994507,0.0,0.3489620089530945,,2002.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30816196,47.75,35.333333333333336,32.142857142857146,0.42857142857142855,0.9908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37529900670051575,0.6176940202713013,0.0,0.0,,1982.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8993821,34.42857142857143,26.5,73.81818181818181,0.36363636363636365,-0.2263,0.3264639973640442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397939920425415,,1992.0
